(NUMBER_COMPETITOR,I,J,K)	(5,40,40,100)
COMPETITORS	36	10	21	24	32
Lambda_21:	0.010683760683760684	0.017094017094017096	0.014957264957264958	0.010683760683760684	0.014957264957264958	0.00641025641025641	0.008547008547008548	0.010683760683760684	0.008547008547008548	0.004273504273504274	0.010683760683760684	0.010683760683760684	0.01282051282051282	0.00641025641025641	0.014957264957264958	0.014957264957264958	0.014957264957264958	0.01282051282051282	0.008547008547008548	0.004273504273504274	0.01282051282051282	0.017094017094017096	0.008547008547008548	0.004273504273504274	0.008547008547008548	0.008547008547008548	0.004273504273504274	0.008547008547008548	0.010683760683760684	0.008547008547008548	0.01282051282051282	0.004273504273504274	0.004273504273504274	0.00641025641025641	0.017094017094017096	0.010683760683760684	0.014957264957264958	0.004273504273504274	0.014957264957264958	0.00641025641025641	0.017094017094017096	0.014957264957264958	0.004273504273504274	0.014957264957264958	0.017094017094017096	0.004273504273504274	0.008547008547008548	0.00641025641025641	0.008547008547008548	0.008547008547008548	0.008547008547008548	0.014957264957264958	0.01282051282051282	0.008547008547008548	0.017094017094017096	0.00641025641025641	0.010683760683760684	0.01282051282051282	0.01282051282051282	0.00641025641025641	0.004273504273504274	0.017094017094017096	0.008547008547008548	0.01282051282051282	0.004273504273504274	0.004273504273504274	0.01282051282051282	0.014957264957264958	0.004273504273504274	0.00641025641025641	0.008547008547008548	0.00641025641025641	0.004273504273504274	0.004273504273504274	0.017094017094017096	0.008547008547008548	0.004273504273504274	0.008547008547008548	0.004273504273504274	0.017094017094017096	0.014957264957264958	0.010683760683760684	0.010683760683760684	0.008547008547008548	0.010683760683760684	0.00641025641025641	0.010683760683760684	0.01282051282051282	0.004273504273504274	0.010683760683760684	0.010683760683760684	0.004273504273504274	0.017094017094017096	0.010683760683760684	0.00641025641025641	0.008547008547008548	0.01282051282051282	0.014957264957264958	0.010683760683760684	0.008547008547008548
Lambda_22:	0.016494845360824743	0.008247422680412371	0.016494845360824743	0.012371134020618556	0.012371134020618556	0.010309278350515464	0.006185567010309278	0.010309278350515464	0.012371134020618556	0.012371134020618556	0.006185567010309278	0.016494845360824743	0.004123711340206186	0.016494845360824743	0.010309278350515464	0.01443298969072165	0.010309278350515464	0.006185567010309278	0.004123711340206186	0.004123711340206186	0.012371134020618556	0.012371134020618556	0.012371134020618556	0.012371134020618556	0.008247422680412371	0.01443298969072165	0.01443298969072165	0.006185567010309278	0.004123711340206186	0.01443298969072165	0.006185567010309278	0.006185567010309278	0.004123711340206186	0.012371134020618556	0.010309278350515464	0.008247422680412371	0.012371134020618556	0.012371134020618556	0.004123711340206186	0.006185567010309278	0.012371134020618556	0.012371134020618556	0.006185567010309278	0.01443298969072165	0.01443298969072165	0.006185567010309278	0.016494845360824743	0.01443298969072165	0.016494845360824743	0.004123711340206186	0.01443298969072165	0.010309278350515464	0.004123711340206186	0.008247422680412371	0.004123711340206186	0.012371134020618556	0.01443298969072165	0.008247422680412371	0.006185567010309278	0.006185567010309278	0.01443298969072165	0.008247422680412371	0.004123711340206186	0.012371134020618556	0.006185567010309278	0.016494845360824743	0.016494845360824743	0.016494845360824743	0.010309278350515464	0.01443298969072165	0.004123711340206186	0.006185567010309278	0.012371134020618556	0.012371134020618556	0.010309278350515464	0.004123711340206186	0.01443298969072165	0.008247422680412371	0.006185567010309278	0.010309278350515464	0.004123711340206186	0.010309278350515464	0.006185567010309278	0.010309278350515464	0.006185567010309278	0.010309278350515464	0.008247422680412371	0.010309278350515464	0.010309278350515464	0.004123711340206186	0.010309278350515464	0.006185567010309278	0.008247422680412371	0.006185567010309278	0.004123711340206186	0.008247422680412371	0.012371134020618556	0.01443298969072165	0.01443298969072165	0.016494845360824743
Lambda_23:	0.013725490196078431	0.0058823529411764705	0.00392156862745098	0.013725490196078431	0.011764705882352941	0.01568627450980392	0.00392156862745098	0.00784313725490196	0.013725490196078431	0.00392156862745098	0.00784313725490196	0.00392156862745098	0.01568627450980392	0.01568627450980392	0.013725490196078431	0.013725490196078431	0.013725490196078431	0.013725490196078431	0.01568627450980392	0.011764705882352941	0.0058823529411764705	0.013725490196078431	0.00392156862745098	0.00784313725490196	0.00784313725490196	0.00980392156862745	0.01568627450980392	0.01568627450980392	0.00392156862745098	0.011764705882352941	0.0058823529411764705	0.00980392156862745	0.00784313725490196	0.00784313725490196	0.00392156862745098	0.013725490196078431	0.011764705882352941	0.011764705882352941	0.013725490196078431	0.01568627450980392	0.0058823529411764705	0.0058823529411764705	0.0058823529411764705	0.013725490196078431	0.00784313725490196	0.01568627450980392	0.00784313725490196	0.00392156862745098	0.01568627450980392	0.013725490196078431	0.00980392156862745	0.013725490196078431	0.013725490196078431	0.013725490196078431	0.013725490196078431	0.01568627450980392	0.011764705882352941	0.0058823529411764705	0.00784313725490196	0.011764705882352941	0.0058823529411764705	0.0058823529411764705	0.01568627450980392	0.01568627450980392	0.00784313725490196	0.0058823529411764705	0.00980392156862745	0.00980392156862745	0.011764705882352941	0.0058823529411764705	0.01568627450980392	0.00980392156862745	0.0058823529411764705	0.0058823529411764705	0.01568627450980392	0.011764705882352941	0.01568627450980392	0.0058823529411764705	0.01568627450980392	0.00392156862745098	0.00784313725490196	0.013725490196078431	0.00392156862745098	0.00784313725490196	0.0058823529411764705	0.00784313725490196	0.00392156862745098	0.00784313725490196	0.0058823529411764705	0.00980392156862745	0.00784313725490196	0.01568627450980392	0.013725490196078431	0.00392156862745098	0.011764705882352941	0.00392156862745098	0.011764705882352941	0.0058823529411764705	0.00980392156862745	0.00980392156862745
Lambda_24:	0.00408997955010225	0.006134969325153374	0.006134969325153374	0.010224948875255624	0.014314928425357873	0.010224948875255624	0.012269938650306749	0.010224948875255624	0.010224948875255624	0.0081799591002045	0.006134969325153374	0.006134969325153374	0.010224948875255624	0.014314928425357873	0.014314928425357873	0.00408997955010225	0.012269938650306749	0.014314928425357873	0.010224948875255624	0.0081799591002045	0.010224948875255624	0.0081799591002045	0.014314928425357873	0.012269938650306749	0.010224948875255624	0.0081799591002045	0.00408997955010225	0.010224948875255624	0.016359918200409	0.012269938650306749	0.014314928425357873	0.014314928425357873	0.012269938650306749	0.010224948875255624	0.010224948875255624	0.016359918200409	0.0081799591002045	0.010224948875255624	0.0081799591002045	0.010224948875255624	0.012269938650306749	0.006134969325153374	0.014314928425357873	0.00408997955010225	0.0081799591002045	0.010224948875255624	0.010224948875255624	0.016359918200409	0.014314928425357873	0.010224948875255624	0.0081799591002045	0.00408997955010225	0.00408997955010225	0.006134969325153374	0.014314928425357873	0.0081799591002045	0.014314928425357873	0.016359918200409	0.014314928425357873	0.0081799591002045	0.010224948875255624	0.012269938650306749	0.012269938650306749	0.006134969325153374	0.016359918200409	0.012269938650306749	0.006134969325153374	0.006134969325153374	0.014314928425357873	0.006134969325153374	0.006134969325153374	0.0081799591002045	0.0081799591002045	0.012269938650306749	0.006134969325153374	0.006134969325153374	0.014314928425357873	0.006134969325153374	0.014314928425357873	0.006134969325153374	0.006134969325153374	0.012269938650306749	0.006134969325153374	0.012269938650306749	0.00408997955010225	0.014314928425357873	0.0081799591002045	0.006134969325153374	0.00408997955010225	0.010224948875255624	0.016359918200409	0.0081799591002045	0.006134969325153374	0.016359918200409	0.014314928425357873	0.006134969325153374	0.006134969325153374	0.016359918200409	0.012269938650306749	0.006134969325153374
Lambda_25:	0.005859375	0.013671875	0.00390625	0.015625	0.0078125	0.01171875	0.013671875	0.01171875	0.01171875	0.009765625	0.013671875	0.013671875	0.01171875	0.01171875	0.009765625	0.005859375	0.01171875	0.015625	0.005859375	0.009765625	0.009765625	0.01171875	0.00390625	0.009765625	0.009765625	0.015625	0.009765625	0.013671875	0.005859375	0.01171875	0.005859375	0.015625	0.00390625	0.005859375	0.005859375	0.01171875	0.0078125	0.00390625	0.0078125	0.00390625	0.005859375	0.005859375	0.005859375	0.005859375	0.015625	0.015625	0.013671875	0.0078125	0.013671875	0.01171875	0.005859375	0.01171875	0.0078125	0.015625	0.005859375	0.013671875	0.0078125	0.0078125	0.015625	0.009765625	0.009765625	0.0078125	0.01171875	0.0078125	0.0078125	0.01171875	0.009765625	0.0078125	0.013671875	0.0078125	0.015625	0.009765625	0.00390625	0.015625	0.00390625	0.0078125	0.013671875	0.00390625	0.013671875	0.01171875	0.005859375	0.0078125	0.01171875	0.015625	0.013671875	0.0078125	0.005859375	0.009765625	0.01171875	0.0078125	0.013671875	0.015625	0.0078125	0.0078125	0.01171875	0.015625	0.013671875	0.005859375	0.0078125	0.015625
Lambda_26:	0.00796812749003984	0.00796812749003984	0.00597609561752988	0.00597609561752988	0.013944223107569721	0.01195219123505976	0.00796812749003984	0.01593625498007968	0.013944223107569721	0.0099601593625498	0.013944223107569721	0.01593625498007968	0.00597609561752988	0.00398406374501992	0.01195219123505976	0.00398406374501992	0.01593625498007968	0.01195219123505976	0.0099601593625498	0.01195219123505976	0.01195219123505976	0.013944223107569721	0.00597609561752988	0.01195219123505976	0.00796812749003984	0.00597609561752988	0.013944223107569721	0.01195219123505976	0.013944223107569721	0.013944223107569721	0.0099601593625498	0.01593625498007968	0.0099601593625498	0.01593625498007968	0.013944223107569721	0.013944223107569721	0.01195219123505976	0.00796812749003984	0.00398406374501992	0.00597609561752988	0.00597609561752988	0.01593625498007968	0.0099601593625498	0.00597609561752988	0.00597609561752988	0.00796812749003984	0.00398406374501992	0.00796812749003984	0.01195219123505976	0.013944223107569721	0.00398406374501992	0.01195219123505976	0.00796812749003984	0.01195219123505976	0.01593625498007968	0.013944223107569721	0.01195219123505976	0.00796812749003984	0.00597609561752988	0.01195219123505976	0.00398406374501992	0.00398406374501992	0.01195219123505976	0.013944223107569721	0.00398406374501992	0.00398406374501992	0.00398406374501992	0.01195219123505976	0.0099601593625498	0.00597609561752988	0.00597609561752988	0.01593625498007968	0.00398406374501992	0.00796812749003984	0.01593625498007968	0.013944223107569721	0.00597609561752988	0.013944223107569721	0.0099601593625498	0.01593625498007968	0.01195219123505976	0.01195219123505976	0.01195219123505976	0.00398406374501992	0.01195219123505976	0.0099601593625498	0.00597609561752988	0.00796812749003984	0.0099601593625498	0.00597609561752988	0.0099601593625498	0.013944223107569721	0.00398406374501992	0.01593625498007968	0.0099601593625498	0.01195219123505976	0.00796812749003984	0.013944223107569721	0.00398406374501992	0.01195219123505976
Lambda_27:	0.003937007874015748	0.003937007874015748	0.003937007874015748	0.003937007874015748	0.011811023622047244	0.011811023622047244	0.011811023622047244	0.013779527559055118	0.011811023622047244	0.003937007874015748	0.003937007874015748	0.007874015748031496	0.005905511811023622	0.005905511811023622	0.005905511811023622	0.011811023622047244	0.011811023622047244	0.013779527559055118	0.007874015748031496	0.00984251968503937	0.007874015748031496	0.005905511811023622	0.007874015748031496	0.013779527559055118	0.005905511811023622	0.015748031496062992	0.013779527559055118	0.015748031496062992	0.005905511811023622	0.015748031496062992	0.015748031496062992	0.007874015748031496	0.015748031496062992	0.011811023622047244	0.003937007874015748	0.013779527559055118	0.007874015748031496	0.013779527559055118	0.013779527559055118	0.005905511811023622	0.015748031496062992	0.013779527559055118	0.011811023622047244	0.015748031496062992	0.00984251968503937	0.011811023622047244	0.011811023622047244	0.00984251968503937	0.005905511811023622	0.015748031496062992	0.011811023622047244	0.013779527559055118	0.007874015748031496	0.007874015748031496	0.013779527559055118	0.013779527559055118	0.005905511811023622	0.011811023622047244	0.011811023622047244	0.011811023622047244	0.013779527559055118	0.011811023622047244	0.007874015748031496	0.003937007874015748	0.013779527559055118	0.011811023622047244	0.011811023622047244	0.005905511811023622	0.007874015748031496	0.015748031496062992	0.00984251968503937	0.015748031496062992	0.007874015748031496	0.007874015748031496	0.00984251968503937	0.011811023622047244	0.013779527559055118	0.005905511811023622	0.005905511811023622	0.011811023622047244	0.007874015748031496	0.003937007874015748	0.003937007874015748	0.00984251968503937	0.00984251968503937	0.015748031496062992	0.011811023622047244	0.003937007874015748	0.007874015748031496	0.011811023622047244	0.003937007874015748	0.003937007874015748	0.011811023622047244	0.015748031496062992	0.003937007874015748	0.00984251968503937	0.00984251968503937	0.011811023622047244	0.007874015748031496	0.013779527559055118
Lambda_28:	0.010416666666666666	0.0125	0.00625	0.010416666666666666	0.00625	0.004166666666666667	0.0125	0.004166666666666667	0.008333333333333333	0.010416666666666666	0.016666666666666666	0.016666666666666666	0.008333333333333333	0.00625	0.014583333333333334	0.016666666666666666	0.014583333333333334	0.004166666666666667	0.008333333333333333	0.00625	0.014583333333333334	0.010416666666666666	0.0125	0.004166666666666667	0.004166666666666667	0.004166666666666667	0.00625	0.004166666666666667	0.008333333333333333	0.004166666666666667	0.016666666666666666	0.004166666666666667	0.00625	0.008333333333333333	0.010416666666666666	0.014583333333333334	0.008333333333333333	0.0125	0.016666666666666666	0.014583333333333334	0.008333333333333333	0.00625	0.008333333333333333	0.014583333333333334	0.014583333333333334	0.004166666666666667	0.0125	0.014583333333333334	0.016666666666666666	0.00625	0.008333333333333333	0.008333333333333333	0.010416666666666666	0.014583333333333334	0.008333333333333333	0.00625	0.014583333333333334	0.0125	0.016666666666666666	0.016666666666666666	0.010416666666666666	0.00625	0.00625	0.0125	0.016666666666666666	0.0125	0.014583333333333334	0.0125	0.004166666666666667	0.010416666666666666	0.004166666666666667	0.016666666666666666	0.00625	0.00625	0.0125	0.00625	0.010416666666666666	0.004166666666666667	0.008333333333333333	0.00625	0.010416666666666666	0.016666666666666666	0.016666666666666666	0.010416666666666666	0.00625	0.014583333333333334	0.014583333333333334	0.008333333333333333	0.010416666666666666	0.00625	0.0125	0.008333333333333333	0.008333333333333333	0.004166666666666667	0.004166666666666667	0.0125	0.010416666666666666	0.014583333333333334	0.00625	0.010416666666666666
Lambda_29:	0.0056179775280898875	0.0149812734082397	0.0056179775280898875	0.013108614232209739	0.009363295880149813	0.0056179775280898875	0.003745318352059925	0.009363295880149813	0.013108614232209739	0.011235955056179775	0.003745318352059925	0.013108614232209739	0.011235955056179775	0.0149812734082397	0.003745318352059925	0.009363295880149813	0.00749063670411985	0.009363295880149813	0.011235955056179775	0.0149812734082397	0.0149812734082397	0.0056179775280898875	0.0149812734082397	0.013108614232209739	0.00749063670411985	0.0056179775280898875	0.00749063670411985	0.0149812734082397	0.0149812734082397	0.011235955056179775	0.00749063670411985	0.003745318352059925	0.011235955056179775	0.0056179775280898875	0.013108614232209739	0.009363295880149813	0.0149812734082397	0.00749063670411985	0.0056179775280898875	0.011235955056179775	0.013108614232209739	0.011235955056179775	0.0149812734082397	0.0056179775280898875	0.009363295880149813	0.013108614232209739	0.013108614232209739	0.003745318352059925	0.011235955056179775	0.009363295880149813	0.0149812734082397	0.003745318352059925	0.003745318352059925	0.00749063670411985	0.0056179775280898875	0.013108614232209739	0.0149812734082397	0.00749063670411985	0.013108614232209739	0.0149812734082397	0.0056179775280898875	0.013108614232209739	0.0149812734082397	0.009363295880149813	0.013108614232209739	0.009363295880149813	0.0149812734082397	0.00749063670411985	0.00749063670411985	0.009363295880149813	0.009363295880149813	0.0149812734082397	0.0149812734082397	0.009363295880149813	0.011235955056179775	0.011235955056179775	0.013108614232209739	0.013108614232209739	0.0149812734082397	0.0149812734082397	0.0056179775280898875	0.009363295880149813	0.0056179775280898875	0.013108614232209739	0.011235955056179775	0.003745318352059925	0.0056179775280898875	0.003745318352059925	0.009363295880149813	0.003745318352059925	0.0056179775280898875	0.009363295880149813	0.011235955056179775	0.0149812734082397	0.009363295880149813	0.0149812734082397	0.0149812734082397	0.009363295880149813	0.00749063670411985	0.003745318352059925
Lambda_30:	0.013257575757575758	0.011363636363636364	0.005681818181818182	0.007575757575757576	0.007575757575757576	0.007575757575757576	0.003787878787878788	0.011363636363636364	0.013257575757575758	0.00946969696969697	0.00946969696969697	0.003787878787878788	0.005681818181818182	0.013257575757575758	0.005681818181818182	0.015151515151515152	0.005681818181818182	0.011363636363636364	0.011363636363636364	0.013257575757575758	0.011363636363636364	0.00946969696969697	0.015151515151515152	0.015151515151515152	0.007575757575757576	0.007575757575757576	0.011363636363636364	0.005681818181818182	0.011363636363636364	0.007575757575757576	0.011363636363636364	0.015151515151515152	0.00946969696969697	0.015151515151515152	0.00946969696969697	0.015151515151515152	0.005681818181818182	0.00946969696969697	0.015151515151515152	0.005681818181818182	0.015151515151515152	0.013257575757575758	0.015151515151515152	0.005681818181818182	0.007575757575757576	0.00946969696969697	0.011363636363636364	0.015151515151515152	0.00946969696969697	0.003787878787878788	0.003787878787878788	0.005681818181818182	0.013257575757575758	0.00946969696969697	0.015151515151515152	0.013257575757575758	0.005681818181818182	0.015151515151515152	0.005681818181818182	0.00946969696969697	0.011363636363636364	0.005681818181818182	0.00946969696969697	0.015151515151515152	0.00946969696969697	0.007575757575757576	0.013257575757575758	0.011363636363636364	0.015151515151515152	0.013257575757575758	0.007575757575757576	0.015151515151515152	0.003787878787878788	0.005681818181818182	0.011363636363636364	0.003787878787878788	0.005681818181818182	0.007575757575757576	0.007575757575757576	0.015151515151515152	0.003787878787878788	0.00946969696969697	0.011363636363636364	0.015151515151515152	0.011363636363636364	0.015151515151515152	0.005681818181818182	0.015151515151515152	0.011363636363636364	0.013257575757575758	0.011363636363636364	0.003787878787878788	0.00946969696969697	0.011363636363636364	0.007575757575757576	0.011363636363636364	0.005681818181818182	0.011363636363636364	0.011363636363636364	0.007575757575757576
Lambda_31:	0.003780718336483932	0.00945179584120983	0.015122873345935728	0.011342155009451797	0.003780718336483932	0.013232514177693762	0.013232514177693762	0.013232514177693762	0.015122873345935728	0.015122873345935728	0.013232514177693762	0.00945179584120983	0.013232514177693762	0.015122873345935728	0.015122873345935728	0.005671077504725898	0.015122873345935728	0.011342155009451797	0.00945179584120983	0.011342155009451797	0.013232514177693762	0.003780718336483932	0.007561436672967864	0.00945179584120983	0.013232514177693762	0.015122873345935728	0.00945179584120983	0.011342155009451797	0.013232514177693762	0.015122873345935728	0.005671077504725898	0.007561436672967864	0.00945179584120983	0.007561436672967864	0.013232514177693762	0.005671077504725898	0.00945179584120983	0.011342155009451797	0.003780718336483932	0.007561436672967864	0.015122873345935728	0.011342155009451797	0.003780718336483932	0.00945179584120983	0.00945179584120983	0.015122873345935728	0.013232514177693762	0.003780718336483932	0.011342155009451797	0.003780718336483932	0.013232514177693762	0.00945179584120983	0.005671077504725898	0.015122873345935728	0.013232514177693762	0.011342155009451797	0.007561436672967864	0.007561436672967864	0.003780718336483932	0.007561436672967864	0.005671077504725898	0.015122873345935728	0.003780718336483932	0.00945179584120983	0.015122873345935728	0.005671077504725898	0.015122873345935728	0.015122873345935728	0.005671077504725898	0.011342155009451797	0.003780718336483932	0.011342155009451797	0.003780718336483932	0.00945179584120983	0.007561436672967864	0.015122873345935728	0.011342155009451797	0.015122873345935728	0.013232514177693762	0.00945179584120983	0.00945179584120983	0.003780718336483932	0.005671077504725898	0.00945179584120983	0.013232514177693762	0.005671077504725898	0.007561436672967864	0.015122873345935728	0.015122873345935728	0.007561436672967864	0.005671077504725898	0.00945179584120983	0.003780718336483932	0.003780718336483932	0.013232514177693762	0.005671077504725898	0.007561436672967864	0.013232514177693762	0.015122873345935728	0.011342155009451797
Lambda_32:	0.003952569169960474	0.015810276679841896	0.005928853754940711	0.009881422924901186	0.015810276679841896	0.009881422924901186	0.009881422924901186	0.01383399209486166	0.007905138339920948	0.005928853754940711	0.01383399209486166	0.005928853754940711	0.01383399209486166	0.011857707509881422	0.005928853754940711	0.007905138339920948	0.005928853754940711	0.015810276679841896	0.007905138339920948	0.009881422924901186	0.01383399209486166	0.003952569169960474	0.005928853754940711	0.009881422924901186	0.009881422924901186	0.015810276679841896	0.005928853754940711	0.015810276679841896	0.005928853754940711	0.007905138339920948	0.007905138339920948	0.011857707509881422	0.01383399209486166	0.003952569169960474	0.011857707509881422	0.01383399209486166	0.015810276679841896	0.015810276679841896	0.003952569169960474	0.015810276679841896	0.005928853754940711	0.003952569169960474	0.01383399209486166	0.007905138339920948	0.011857707509881422	0.009881422924901186	0.003952569169960474	0.015810276679841896	0.009881422924901186	0.011857707509881422	0.007905138339920948	0.011857707509881422	0.011857707509881422	0.003952569169960474	0.01383399209486166	0.007905138339920948	0.007905138339920948	0.003952569169960474	0.011857707509881422	0.003952569169960474	0.015810276679841896	0.003952569169960474	0.007905138339920948	0.01383399209486166	0.007905138339920948	0.015810276679841896	0.003952569169960474	0.005928853754940711	0.007905138339920948	0.009881422924901186	0.007905138339920948	0.005928853754940711	0.007905138339920948	0.007905138339920948	0.015810276679841896	0.011857707509881422	0.01383399209486166	0.015810276679841896	0.015810276679841896	0.011857707509881422	0.005928853754940711	0.005928853754940711	0.01383399209486166	0.01383399209486166	0.015810276679841896	0.007905138339920948	0.007905138339920948	0.003952569169960474	0.01383399209486166	0.015810276679841896	0.009881422924901186	0.007905138339920948	0.003952569169960474	0.015810276679841896	0.015810276679841896	0.005928853754940711	0.003952569169960474	0.005928853754940711	0.015810276679841896	0.015810276679841896
Lambda_33:	0.012915129151291513	0.012915129151291513	0.012915129151291513	0.012915129151291513	0.014760147601476014	0.0036900369003690036	0.0036900369003690036	0.00922509225092251	0.00922509225092251	0.007380073800738007	0.01107011070110701	0.01107011070110701	0.01107011070110701	0.014760147601476014	0.0036900369003690036	0.01107011070110701	0.005535055350553505	0.00922509225092251	0.014760147601476014	0.007380073800738007	0.00922509225092251	0.014760147601476014	0.014760147601476014	0.014760147601476014	0.012915129151291513	0.007380073800738007	0.00922509225092251	0.014760147601476014	0.01107011070110701	0.012915129151291513	0.012915129151291513	0.014760147601476014	0.007380073800738007	0.005535055350553505	0.00922509225092251	0.012915129151291513	0.014760147601476014	0.00922509225092251	0.007380073800738007	0.0036900369003690036	0.0036900369003690036	0.007380073800738007	0.0036900369003690036	0.00922509225092251	0.007380073800738007	0.00922509225092251	0.012915129151291513	0.00922509225092251	0.0036900369003690036	0.00922509225092251	0.012915129151291513	0.01107011070110701	0.00922509225092251	0.00922509225092251	0.00922509225092251	0.01107011070110701	0.005535055350553505	0.012915129151291513	0.014760147601476014	0.014760147601476014	0.014760147601476014	0.014760147601476014	0.014760147601476014	0.007380073800738007	0.01107011070110701	0.007380073800738007	0.0036900369003690036	0.01107011070110701	0.014760147601476014	0.01107011070110701	0.012915129151291513	0.0036900369003690036	0.012915129151291513	0.01107011070110701	0.005535055350553505	0.012915129151291513	0.007380073800738007	0.005535055350553505	0.007380073800738007	0.012915129151291513	0.007380073800738007	0.01107011070110701	0.005535055350553505	0.014760147601476014	0.007380073800738007	0.014760147601476014	0.0036900369003690036	0.012915129151291513	0.00922509225092251	0.005535055350553505	0.014760147601476014	0.007380073800738007	0.005535055350553505	0.012915129151291513	0.014760147601476014	0.00922509225092251	0.014760147601476014	0.0036900369003690036	0.00922509225092251	0.007380073800738007
Lambda_34:	0.012121212121212121	0.012121212121212121	0.00808080808080808	0.006060606060606061	0.014141414141414142	0.01616161616161616	0.010101010101010102	0.010101010101010102	0.014141414141414142	0.006060606060606061	0.006060606060606061	0.012121212121212121	0.00404040404040404	0.014141414141414142	0.01616161616161616	0.01616161616161616	0.01616161616161616	0.00404040404040404	0.010101010101010102	0.00808080808080808	0.012121212121212121	0.00404040404040404	0.00404040404040404	0.01616161616161616	0.01616161616161616	0.014141414141414142	0.01616161616161616	0.014141414141414142	0.012121212121212121	0.006060606060606061	0.01616161616161616	0.00404040404040404	0.00404040404040404	0.014141414141414142	0.012121212121212121	0.012121212121212121	0.010101010101010102	0.00404040404040404	0.010101010101010102	0.010101010101010102	0.012121212121212121	0.00404040404040404	0.014141414141414142	0.012121212121212121	0.00808080808080808	0.014141414141414142	0.012121212121212121	0.00808080808080808	0.00808080808080808	0.012121212121212121	0.00808080808080808	0.00404040404040404	0.00404040404040404	0.012121212121212121	0.012121212121212121	0.010101010101010102	0.014141414141414142	0.006060606060606061	0.014141414141414142	0.010101010101010102	0.014141414141414142	0.00808080808080808	0.00404040404040404	0.012121212121212121	0.006060606060606061	0.00808080808080808	0.01616161616161616	0.012121212121212121	0.01616161616161616	0.012121212121212121	0.00808080808080808	0.012121212121212121	0.01616161616161616	0.00404040404040404	0.006060606060606061	0.01616161616161616	0.00404040404040404	0.014141414141414142	0.00404040404040404	0.01616161616161616	0.012121212121212121	0.010101010101010102	0.006060606060606061	0.012121212121212121	0.00808080808080808	0.010101010101010102	0.00404040404040404	0.014141414141414142	0.00404040404040404	0.00808080808080808	0.012121212121212121	0.006060606060606061	0.010101010101010102	0.00404040404040404	0.00808080808080808	0.00404040404040404	0.012121212121212121	0.00808080808080808	0.00404040404040404	0.00404040404040404
Lambda_35:	0.012145748987854251	0.008097165991902834	0.004048582995951417	0.01417004048582996	0.012145748987854251	0.01417004048582996	0.016194331983805668	0.008097165991902834	0.012145748987854251	0.006072874493927126	0.01417004048582996	0.010121457489878543	0.008097165991902834	0.016194331983805668	0.006072874493927126	0.01417004048582996	0.006072874493927126	0.016194331983805668	0.006072874493927126	0.004048582995951417	0.016194331983805668	0.004048582995951417	0.006072874493927126	0.01417004048582996	0.006072874493927126	0.008097165991902834	0.006072874493927126	0.010121457489878543	0.010121457489878543	0.006072874493927126	0.01417004048582996	0.006072874493927126	0.016194331983805668	0.006072874493927126	0.006072874493927126	0.008097165991902834	0.016194331983805668	0.004048582995951417	0.008097165991902834	0.012145748987854251	0.01417004048582996	0.008097165991902834	0.004048582995951417	0.006072874493927126	0.016194331983805668	0.004048582995951417	0.01417004048582996	0.006072874493927126	0.010121457489878543	0.004048582995951417	0.006072874493927126	0.004048582995951417	0.016194331983805668	0.010121457489878543	0.008097165991902834	0.004048582995951417	0.004048582995951417	0.016194331983805668	0.01417004048582996	0.006072874493927126	0.016194331983805668	0.012145748987854251	0.008097165991902834	0.010121457489878543	0.010121457489878543	0.01417004048582996	0.010121457489878543	0.008097165991902834	0.012145748987854251	0.01417004048582996	0.016194331983805668	0.010121457489878543	0.010121457489878543	0.012145748987854251	0.006072874493927126	0.008097165991902834	0.004048582995951417	0.010121457489878543	0.010121457489878543	0.01417004048582996	0.012145748987854251	0.008097165991902834	0.016194331983805668	0.004048582995951417	0.012145748987854251	0.008097165991902834	0.010121457489878543	0.01417004048582996	0.008097165991902834	0.012145748987854251	0.004048582995951417	0.010121457489878543	0.010121457489878543	0.010121457489878543	0.012145748987854251	0.01417004048582996	0.016194331983805668	0.010121457489878543	0.01417004048582996	0.008097165991902834
